original music: Queen - To Love.txt
295.204	297.667	N

relative music: Queen - Want It All.txt
0.000	0.465	N
0.465	1.482	N
1.482	4.007	B:min
4.007	6.644	G
6.644	9.249	A
9.249	10.158	B:min
10.158	11.726	A
11.726	12.278	B:min
12.278	12.707	A
12.707	14.414	B:min
14.414	14.949	G
14.949	15.429	D/3
15.429	17.044	G
17.044	17.552	A
17.552	18.019	G
18.019	19.621	A
19.621	20.608	B:min
20.608	22.258	A
22.258	24.869	B:min
24.869	25.403	G
25.403	25.821	D/3
25.821	27.412	G
27.412	27.935	A
27.935	28.408	G
28.408	29.988	A
29.988	30.976	B:min
30.976	32.600	A
32.600	35.147	B:min
35.147	35.672	G
35.672	36.130	D/3
36.130	37.779	G
37.779	38.272	A
38.272	38.708	G
38.708	40.321	A
40.321	41.993	B:min
41.993	42.922	A
42.922	44.536	D
44.536	45.209	G
45.209	47.180	A
47.180	48.170	G
48.170	50.686	A
50.686	53.268	G
53.268	53.734	B:min
53.734	54.233	A
54.233	55.909	B:min
55.909	56.364	G
56.364	56.884	D/3
56.884	58.485	G
58.485	58.991	A
58.991	59.479	G
59.479	61.051	A
61.051	61.991	B:min
61.991	63.663	A
63.663	64.196	B:min
64.196	64.656	A
64.656	66.293	B:min
66.293	66.792	G
66.792	67.241	D/3
67.241	68.882	G
68.882	69.402	A
69.402	69.851	G
69.851	71.490	A
71.490	72.437	B:min
72.437	74.090	A
74.090	76.706	B:min
76.706	79.310	G
79.310	81.951	A
81.951	83.433	B:min
83.433	84.590	A
84.590	87.246	B:min
87.246	89.873	G
89.873	92.487	A
92.487	94.029	B:min
94.029	95.151	A
95.151	96.781	D
96.781	97.371	G
97.371	99.381	A
99.381	99.984	G
99.984	102.937	A
102.937	105.529	G
105.529	106.062	B:min
106.062	106.440	A
106.440	108.117	B:min
108.117	108.592	G
108.592	109.041	D/3
109.041	110.660	G
110.660	111.192	A
111.192	111.673	G
111.673	113.331	A
113.331	114.335	B:min
114.335	115.933	A
115.933	116.441	B:min
116.441	116.901	A
116.901	118.555	B:min
118.555	119.033	G
119.033	119.478	D/3
119.478	121.098	G
121.098	121.661	A
121.661	122.085	G
122.085	123.652	A
123.652	126.195	B
126.195	127.431	E/5
127.431	128.726	F#/4
128.726	131.396	B
131.396	132.656	E/5
132.656	133.985	F#/4
133.985	136.545	B
136.545	137.764	E/5
137.764	139.059	F#/4
139.059	141.649	G/3
141.649	146.963	A/2
146.963	148.735	B:(1,5)
148.735	150.558	G:(1,5)
150.558	152.323	A:(1,5)
152.323	154.099	E:(1,5)
154.099	155.887	B:(1,5)
155.887	157.663	G:(1,5)
157.663	159.475	A:(1,5)
159.475	161.274	E:(1,5)
161.274	163.090	B:(1,5)
163.090	164.867	G:(1,5)
164.867	166.650	A:(1,5)
166.650	167.286	E:sus4
167.286	168.414	E
168.414	170.133	B:min
170.133	171.931	G:(1,5)
171.931	173.656	A:(1,5)
173.656	174.080	G
174.080	174.460	D/3
174.460	174.881	G
174.881	175.244	D/3
175.244	178.281	A:7/b7
178.281	179.886	D
179.886	180.498	G
180.498	182.367	A
182.367	183.328	G
183.328	185.984	A
185.984	188.591	G
188.591	191.167	B:min
191.167	193.710	G
193.710	196.332	A
196.332	197.322	B:min
197.322	198.954	A
198.954	199.459	B:min
199.459	199.947	A
199.947	201.567	B:min
201.567	202.037	G
202.037	202.472	D/3
202.472	204.138	G
204.138	204.608	A
204.608	205.079	G
205.079	206.746	A
206.746	207.680	B:min
207.680	209.224	A
209.224	209.820	B:min
209.820	210.253	A
210.253	211.921	B:min
211.921	212.372	G
212.372	212.866	D/3
212.866	214.503	G
214.503	214.977	A
214.977	215.470	G
215.470	217.072	A
217.072	218.093	B:min
218.093	219.090	A
219.090	233.749	G:maj9
233.749	238.930	G:(1)
238.930	241.907	N
--------
