original music: Queen - Me.txt
148.092	149.586	E:min
149.586	151.051	G
151.051	152.566	C
152.566	154.032	G/3
154.032	156.959	A:min
156.959	158.384	C
158.384	159.866	D
159.866	160.988	G
160.988	162.400	C
162.400	165.349	G
165.349	168.626	D
168.626	170.130	C:maj
170.130	171.595	D:maj
171.595	172.617	G:maj
172.617	174.196	C:maj
174.196	174.891	G/3
174.891	175.951	G:maj
175.951	177.044	C:maj
177.044	180.340	G:maj
180.340	181.840	D:maj
181.840	183.316	A/3
183.316	184.782	B:min7
184.782	187.657	D:maj
187.657	189.215	E:7
189.215	191.368	A:maj
191.368	192.084	G:maj
192.084	193.627	D:maj
193.627	195.124	A/3
195.124	196.621	D/b7
196.621	197.287	G/3
197.287	198.017	G:min/b3
198.017	199.502	D:maj
199.502	200.261	C:maj
200.261	201.009	B:min7
201.009	202.098	D:maj
202.098	203.853	G:maj
203.853	205.222	D:maj
205.222	206.755	A/3
206.755	208.212	D/b7
208.212	208.940	G/3
208.940	209.719	G:min/b3
209.719	211.233	D:maj
211.233	212.113	C:maj
212.113	213.102	G/3
213.102	218.219	D:maj
218.219	219.282	C:maj
219.282	221.166	G:maj
221.166	225.061	D:maj
225.061	228.600	N

relative music: Queen - My Best Friend.txt
0.000	0.244	N
0.244	4.555	C:(1)
4.555	6.571	F/5
6.571	8.557	C:maj
8.557	10.619	D:min7/b7
10.619	12.655	C:maj
12.655	14.733	F/5
14.733	16.742	C:maj
16.742	18.817	D:min7/b7
18.817	20.792	C:maj
20.792	22.889	D:min7/b7
22.889	24.866	C:maj
24.866	26.915	D:min7/b7
26.915	27.947	C:maj
27.947	28.723	G:maj
28.723	30.761	A:min
30.761	32.808	D:maj
32.808	33.820	F:maj
33.820	35.010	G
35.010	36.091	C:maj
36.091	37.075	G:maj
37.075	38.835	A:min
38.835	40.971	D:maj
40.971	41.908	F:maj
41.908	42.963	G:maj
42.963	44.095	E:maj
44.095	45.174	A:min
45.174	46.097	G:maj
46.097	47.926	F:maj
47.926	49.993	F:min
49.993	54.196	C:maj
54.196	56.229	D:min7/b7
56.229	57.327	C:maj
57.327	58.351	E/3
58.351	59.359	A:min
59.359	60.385	C:7/b7
60.385	62.302	F:maj
62.302	64.407	F:min(6)
64.407	65.401	G:maj
65.401	66.407	E/3
66.407	67.447	A:min
67.447	68.418	D:maj
68.418	70.456	G:maj6
70.456	72.429	G
72.429	76.533	C:maj
76.533	78.396	D:min7/b7
78.396	80.574	C:maj
80.574	82.622	F/5
82.622	84.669	C:maj
84.669	86.477	D:min7/b7
86.477	88.671	C:maj
88.671	90.750	D:min7/b7
90.750	92.769	C:maj
92.769	94.790	D:min7/b7
94.790	95.799	C:maj
95.799	96.572	G:maj
96.572	98.540	A:min
98.540	100.498	D:maj
100.498	101.469	F:maj
101.469	102.653	G
102.653	103.641	C:maj
103.641	104.455	G:maj
104.455	106.351	A:min
106.351	108.311	D:maj
108.311	109.257	F:maj
109.257	110.318	G:maj
110.318	111.415	E:maj
111.415	112.408	A:min
112.408	113.426	G:maj
113.426	115.154	F:maj
115.154	117.191	F:min
117.191	121.327	C:maj
121.327	123.164	D:min7/b7
123.164	124.424	C:maj
124.424	125.416	E/3
125.416	126.430	A:min
126.430	127.441	C:7/b7
127.441	129.155	F:maj
129.155	131.361	F:min(6)
131.361	132.272	G:maj
132.272	133.337	E/3
133.337	134.142	A:min
134.142	135.313	D:maj
135.313	139.256	G:maj
139.256	143.309	C:maj
143.309	145.316	F:min(6)
145.316	147.294	C:maj
147.294	149.269	F:min(6)
149.269	151.254	C:maj
151.254	153.054	D:min7/b7
153.054	155.214	C:maj
155.214	157.019	D:min7/b7
157.019	158.720	C:maj
158.720	159.005	G/3
159.005	160.636	C:maj
160.636	160.938	G/3
160.938	162.660	C:maj
162.660	162.932	G/3
162.932	164.660	C:maj
164.660	164.956	G/4
164.956	169.396	C:maj/3
169.396	172.173	N
--------
